t,id,drive,speed.kmh,occ_nr,x,y,yaw,steer,off,speed,leftTLC,rightTLC,report,OT.or.duration,OTTLC,true.TLC,FADE1.leftTLC,FADE1.rightTLC,FADE1.off,FADE1.TLC.min,FADE0.TLC.min,steer.ampl,steer.min,steer.max,steer.avg,steer.sd,offset.min,offset.max,offset.avg,offset.sd,steer.ampl.360,filter_$,lane.cross,lane.cross.copy,id2,total.search.time,fade1.tlc.min.abs,fade1.off.abs,OT.mean,drive.copy,drive.0
60.50658,P02,9,100,21,9762.258789,3526.90332,-85.953293,-.003377,-.36939,27.7781,8.5,3.3,"{""type"":""M"",""msg"":""FADE0"",""time"":60.4459,""dist"":1.52072}",2.330848,5.630848,0,8.4,5.7,.29893,5.7,3.3,.004029,-.007406,-.003377,-.00493541666666667,.00151436302915053,-.36939,.29893,.031620625,.21686330593473,1.45044,1, ,0,P02,94.0119998366667,5.7, ,1.93353287671233,9,9
62.744919,P02,9,100,22,9767.22168,3464.911133,-84.380409,.006683,-.284703,27.7774,2.6,4.4,"{""type"":""M"",""msg"":""FADE0"",""time"":62.6647,""dist"":1.58237}",1.728169,4.328169,0,6.7,8.6,-.577336,6.7,2.6,.004232,.005829,.010061,.00819122222222222,.00110230243290794,-.683658,-.284703,-.573560722222222,.121275735582333,1.52352,1, ,0,P02,94.0119998366667,6.7, ,1.93353287671233,9,9
63.959011,P02,9,100,23,9770.489258,3431.335449,-84.926506,-.007243,.621436,27.7775,3,11.6,"{""type"":""M"",""msg"":""FADE0"",""time"":63.9062,""dist"":1.61686}",.707911999999993,3.70791199999999,0,2.7,8.7,.110601,2.7,3,.004395,-.008423,-.004028,-.007278625,.0014054285505547,.110601,.621436,.377542,.17931458179173,1.5822,1, ,0,P02,94.0119998366667,2.7, ,1.93353287671233,9,9
66.087563,P02,9,100,24,9774.541992,3372.335938,-87.425888,-.009399,.960093,27.7779,6.6,4.7,"{""type"":""M"",""msg"":""FADE0"",""time"":66.0788,""dist"":1.67723}",1.62350500000001,6.32350500000001,0,9.6,7.7,.885467,7.7,4.7,.000692,-.010091,-.009399,-.0098995294117647,.000244890056363835,.885467,1.080157,1.01972594117647,.0587130191849203,.24912,1, ,0,P02,94.0119998366667,7.7, ,1.93353287671233,9,9
67.807556,P02,9,100,25,9776.368164,3324.579346,-87.619705,.006846,.262651,27.7779,4.2,6.5,"{""type"":""M"",""msg"":""FADE0"",""time"":67.7182,""dist"":1.72278}",1.21378300000001,5.41378300000001,0,7.8,5.1,.746082,5.1,4.2,.012217,-.005371,.006846,.00232546153846154,.00346496872557759,.262651,.746082,.475335461538462,.161335090733343,4.39812,1, ,0,P02,94.0119998366667,5.1, ,1.93353287671233,9,9
70.043198,P02,9,100,26,9778.682617,3262.505859,-88.967758,-.009074,-.119576,27.7776,4.6,2.3,"{""type"":""M"",""msg"":""FADE0"",""time"":69.963,""dist"":1.78516}",1.72895800000001,4.02895800000001,0,11.5,21.6,.228188,11.5,2.3,.007893,-.009399,-.001506,-.0078645,.00204600592978268,-.119576,.23737,.140240277777778,.115612239899439,2.84148,1, ,0,P02,94.0119998366667,11.5, ,1.93353287671233,9,9
72.58287,P02,9,100,27,9780.664063,3191.972412,-87.1213,.007172,-.425132,27.7777,2.9,4.6,"{""type"":""M"",""msg"":""FADE0"",""time"":72.557,""dist"":1.85724}",2.033058,4.933058,0,6.7,8.4,-.439218,6.7,2.9,.003051,.007172,.010223,.00915580952380952,.00105164887767009,-.755996,-.425132,-.636171523809524,.108894310107378,1.09836,1, ,0,P02,94.0119998366667,6.7, ,1.93353287671233,9,9
74.31089,P02,9,100,28,9782.822266,3144.008057,-88.391373,-.010254,.570301,27.7777,7.9,6,"{""type"":""M"",""msg"":""FADE0"",""time"":74.2491,""dist"":1.90425}",1.22341900000001,7.22341900000001,0,5.3,15,-.064464,5.3,6,.004354,-.010254,-.0059,-.00935576923076923,.00132132421922392,-.064464,.570301,.303648538461538,.209469048219387,1.56744,1, ,0,P02,94.0119998366667,5.3, ,1.93353287671233,9,9
77.962227,P02,9,100,29,9785.074219,3042.578857,-88.147774,.001343,1.551038,27.7779,-.610108,2.5,"{""type"":""M"",""msg"":""FADE0"",""time"":77.8948,""dist"":2.00555}",3.143395,2.533287,2.533287,9.1,6.6,.628847,6.6,-.610108,.012909,-.006714,.006195,.00259625,.0028667031643088,.608208,1.551038,.85747596875,.297632490302894,4.64724,1,1,1,P02,94.0119998366667,6.6,.628847,1.93353287671233,9,9
84.1493,P02,9,100,32,9781.749023,2870.760986,-91.015594,0,-.831826,27.778,6.9,9.1,"{""type"":""M"",""msg"":""FADE0"",""time"":84.0558,""dist"":2.17674}",1.417946,8.317946,0,5.9,7.4,-.312054,5.9,6.9,.012583,0,.012583,.00830686666666667,.00426121129436667,-.831826,-.312054,-.663478933333333,.167940079970492,4.52988,1, ,0,P02,94.0119998366667,5.9, ,1.93353287671233,9,9
85.769638,P02,9,100,33,9781.287109,2825.742432,-89.728058,.007863,-.407098,27.7773,2.6,4.3,"{""type"":""M"",""msg"":""FADE0"",""time"":85.6717,""dist"":2.22164}",1.115517,3.715517,0,4.8,6.5,-.842305,4.8,2.6,.002035,.007863,.009898,.008996,.000779760802484268,-.842305,-.407098,-.683408583333333,.146742437880091,.7326,1, ,0,P02,94.0119998366667,4.8, ,1.93353287671233,9,9
88.207153,P02,9,100,34,9780.650391,2758.022949,-91.956238,-.009237,.703867,27.7781,6.9,4.9,"{""type"":""M"",""msg"":""FADE0"",""time"":88.1341,""dist"":2.29006}",2.031143,6.931143,0,14.9,12.6,-.079375,12.6,4.9,.003865,-.010579,-.006714,-.0092077619047619,.00100048462780604,-.079375,.716366,.468717761904762,.258466990123672,1.3914,1, ,0,P02,94.0119998366667,12.6, ,1.93353287671233,9,9
92.265167,P02,9,100,35,9777.631836,2645.31958,-90.482277,-.001343,1.796291,27.7781,-.71167,1.7,"{""type"":""M"",""msg"":""FADE0"",""time"":92.243,""dist"":2.40423}",3.552238,2.84056799999999,2.84056799999999,6.8,4.5,.595763,4.5,-.71167,.017792,-.007243,.010549,.00493613888888889,.00500575593921796,.300421,1.796291,.714141916666667,.455773988234606,6.40512,1,1,1,P02,94.0119998366667,4.5,.595763,1.93353287671233,9,9
97.746796,P02,9,100,38,9768.378906,2493.355469,-93.438316,-.002686,.304236,27.779,10.3,7.6,"{""type"":""M"",""msg"":""FADE0"",""time"":97.6952,""dist"":2.55573}",.711990999999998,8.311991,0,3,5.3,.258602,3,7.6,.012584,-.002686,.009898,.000679,.00401175825364818,.258602,.304236,.277777375,.0174031585551712,4.53024,1, ,0,P02,94.0119998366667,3, ,1.93353287671233,9,9
100.488518,P02,9,100,39,9763.97168,2417.302002,-92.778496,.001668,.5274,27.7778,8.5,14.1,"{""type"":""M"",""msg"":""FADE0"",""time"":100.46,""dist"":2.63256}",2.23464199999999,10.734642,0,14.5,9.7,.322763,9.7,8.5,.005178,-.000163,.005015,.00343186956521739,.00141802844260319,.32127,.5274,.386957652173913,.0678755697244522,1.86408,1, ,0,P02,94.0119998366667,9.7, ,1.93353287671233,9,9
104.551903,P02,9,100,40,9758.472656,2304.531494,-92.694054,.00118,.196197,27.7777,8.4,12.6,"{""type"":""M"",""msg"":""FADE0"",""time"":104.486,""dist"":2.74442}",3.55682399999999,11.956824,0,40.9,17.1,.595386,17.1,8.4,.003012,-.001506,.001506,.000515305555555556,.00063626700682045,.196197,.613306,.451914722222222,.140612734978351,1.08432,1, ,0,P02,94.0119998366667,17.1, ,1.93353287671233,9,9
110.541954,P02,9,100,41,9749.882813,2138.316895,-93.294167,-.000163,.294108,27.7777,6.6,12,"{""type"":""M"",""msg"":""FADE0"",""time"":110.522,""dist"":2.91213}",5.483475,12.083475,0,7.7,11.8,.142738,7.7,6.6,.002686,-.001506,.00118,-.000543927272727273,.000679233850925014,.085145,.294108,.151750927272727,.060427479007011,.96696,1, ,0,P02,94.0119998366667,7.7, ,1.93353287671233,9,9
116.02375,P02,9,100,42,9738.935547,1986.402344,-95.196571,-.003377,.209193,27.7778,11.8,6.6,"{""type"":""M"",""msg"":""FADE0"",""time"":115.958,""dist"":3.06318}",4.97354100000001,11.573541,0,10.7,22.6,.352355,10.7,6.6,.001709,-.003377,-.001668,-.00273368,.00041328264973433,.209193,.480054,.4152621,.0695394868115246,.61524,1, ,0,P02,94.0119998366667,10.7, ,1.93353287671233,9,9
120.394455,P02,9,100,43,9727.762695,1865.474365,-95.237457,-.000163,.101297,27.7781,4.4,8.5,"{""type"":""M"",""msg"":""FADE0"",""time"":120.32,""dist"":3.18438}",3.86048899999999,8.26048899999999,0,12.8,16.6,.069518,12.8,4.4,.001506,-.000163,.001343,.000740794871794872,.000572475243293136,-.217576,.101297,-.107765384615385,.0974240481437545,.54216,1, ,0,P02,94.0119998366667,12.8, ,1.93353287671233,9,9
124.155777,P02,9,100,44,9716.654297,1761.560303,-96.99292,-.002197,.655073,27.778,9.6,17.8,"{""type"":""M"",""msg"":""FADE0"",""time"":124.144,""dist"":3.29063}",3.25398300000001,12.853983,0,23.4,18.3,.266019,18.3,9.6,.00236,-.004557,-.002197,-.00380390909090909,.000805760563211723,.266019,.663717,.563159666666667,.12296274894853,.8496,1, ,0,P02,94.0119998366667,18.3, ,1.93353287671233,9,9
128.620239,P02,9,100,45,9698.942383,1638.79187,-99.223061,-.002686,-.275693,27.7776,24.9,7.3,"{""type"":""M"",""msg"":""FADE0"",""time"":128.615,""dist"":3.41486}",3.95195699999999,11.251957,0,14.9,10.6,.643776,10.6,7.3,.003377,-.0059,-.002523,-.003892075,.00128551738337088,-.275693,.643776,.2496137,.300870164779036,1.21572,1, ,0,P02,94.0119998366667,10.6, ,1.93353287671233,9,9
132.069214,P02,9,100,46,9683.75293,1544.171509,-99.289932,-.003866,.077805,27.7776,5.6,12.9,"{""type"":""M"",""msg"":""FADE0"",""time"":131.993,""dist"":3.50874}",2.94091799999998,8.54091799999998,0,6.2,8.2,-.411417,6.2,5.6,.008352,-.003866,.004486,.0004856,.00258298189882453,-.485332,.077805,-.310605466666667,.179095128659706,3.00672,1, ,0,P02,94.0119998366667,6.2, ,1.93353287671233,9,9
135.730576,P02,9,100,47,9665.349609,1444.121094,-101.243683,-.002848,1.035399,27.7779,.6,7.3,"{""type"":""M"",""msg"":""FADE0"",""time"":135.634,""dist"":3.6099}",3.15116900000001,3.75116900000001,0,11,8.4,.258795,8.4,.6,.006063,-.008911,-.002848,-.00383734375,.001900242796191,.258795,1.035399,.62477678125,.229051971740566,2.18268,1, ,0,P02,94.0119998366667,8.4, ,1.93353287671233,9,9
140.31041,P02,9,100,49,9636.016602,1320.318848,-104.811607,-.001831,.417847,27.7779,7.7,11.4,"{""type"":""M"",""msg"":""FADE0"",""time"":140.304,""dist"":3.73966}",1.82707299999998,9.52707299999998,0,13.2,8.8,.931619,8.8,7.7,.004395,-.006226,-.001831,-.00372626315789474,.00155374296609136,.417847,.931619,.658042368421053,.166219518419405,1.5822,1, ,0,P02,94.0119998366667,8.8, ,1.93353287671233,9,9
143.056885,P02,9,100,50,9615.572266,1246.799805,-106.578835,-.005534,.07094,27.7779,26.2,29.6,"{""type"":""M"",""msg"":""FADE0"",""time"":143.051,""dist"":3.81599}",2.23725899999999,28.437259,0,5.9,9.5,.35837,5.9,26.2,.005859,-.007039,-.00118,-.00579565217391304,.00147775368868661,.07094,.35837,.256424565217391,.0928943239120405,2.10924,1, ,0,P02,94.0119998366667,5.9, ,1.93353287671233,9,9
147.120575,P02,9,100,51,9581.729492,1139.082275,-108.43837,-.003866,.281113,27.7777,3.8,7.9,"{""type"":""M"",""msg"":""FADE0"",""time"":147.035,""dist"":3.9267}",3.55792199999999,7.35792199999999,0,7.9,10.7,-.041294,7.9,3.8,.003214,-.004557,-.001343,-.00326202777777778,.00101389488004318,-.150833,.281113,-.0348847777777778,.127290156301737,1.15704,1, ,0,P02,94.0119998366667,7.9, ,1.93353287671233,9,9
149.256943,P02,9,100,52,9561.920898,1083.130127,-110.721825,-.005371,.675047,27.7779,6.8,12.4,"{""type"":""M"",""msg"":""FADE0"",""time"":149.238,""dist"":3.98789}",1.62657200000001,8.42657200000001,0,14.2,10.8,.466671,10.8,6.8,.006063,-.011434,-.005371,-.00944488235294118,.00199222695376157,.466671,.677018,.619737058823529,.0676279658309624,2.18268,1, ,0,P02,94.0119998366667,10.8, ,1.93353287671233,9,9
152.606644,P02,9,100,53,9526.482422,997.083374,-114.01284,-.005208,.230723,27.7781,9.9,13.5,"{""type"":""M"",""msg"":""FADE0"",""time"":152.564,""dist"":4.08032}",2.842209,12.742209,0,16.2,11.4,.680192,11.4,9.9,.004882,-.009928,-.005046,-.00820248275862069,.00175615097831043,.230723,.681099,.504359517241379,.154948567486952,1.75752,1, ,0,P02,94.0119998366667,11.4, ,1.93353287671233,9,9
156.664703,P02,9,100,54,9477.692383,895.447937,-117.262329,-.0059,.048704,27.7779,5.8,9.5,"{""type"":""M"",""msg"":""FADE0"",""time"":156.573,""dist"":4.19171}",3.55165099999999,9.35165099999999,0,8.8,12.3,.170948,8.8,5.8,.003337,-.008057,-.00472,-.00647436111111111,.00104509896053034,-.006911,.170948,.0649636111111111,.0596926645142925,1.20132,1, ,0,P02,94.0119998366667,8.8, ,1.93353287671233,9,9
159.910477,P02,9,100,55,9434.379883,816.355408,-120.384224,-.008911,.972404,27.7776,1,9.2,"{""type"":""M"",""msg"":""FADE0"",""time"":159.811,""dist"":4.28169}",2.73919699999999,3.73919699999999,0,6.6,12.1,.134578,6.6,1,.001872,-.008911,-.007039,-.00804628571428571,.000664488935177664,.134578,.972404,.507500857142857,.260747027181195,.67392,1, ,0,P02,94.0119998366667,6.6, ,1.93353287671233,9,9
164.678558,P02,9,100,58,9360.104492,706.771973,-127.570755,-.004883,.163091,27.7789,8.1,10.7,"{""type"":""M"",""msg"":""FADE0"",""time"":164.668,""dist"":4.41664}",1.219314,9.319314,0,7.7,4.9,.764601,4.9,8.1,.008219,-.013102,-.004883,-.00863561538461538,.00324631186986251,.163091,.764601,.451373,.199588572825033,2.95884,1, ,0,P02,94.0119998366667,4.9, ,1.93353287671233,9,9
167.41214,P02,9,100,59,9312.544922,647.561646,-130.519516,-.011922,-.268424,27.7775,12.5,5.6,"{""type"":""M"",""msg"":""FADE0"",""time"":167.365,""dist"":4.49158}",2.227249,7.827249,0,6.7,9.1,.017438,6.7,5.6,.007731,-.011922,-.004191,-.00955682608695652,.00212073907897853,-.268424,.017438,-.13089047826087,.0827290707324872,2.78316,1, ,0,P02,94.0119998366667,6.7, ,1.93353287671233,9,9
169.639389,P02,9,100,60,9271.569336,601.186157,-132.342758,-.007243,-.083542,27.7778,3.9,6.9,"{""type"":""M"",""msg"":""FADE0"",""time"":169.588,""dist"":4.55335}",1.71700999999999,5.61700999999999,0,6.4,8.7,-.355053,6.4,3.9,.003703,-.007243,-.00354,-.00536661111111111,.00143247918120131,-.388037,-.083542,-.298914388888889,.0986815367504383,1.33308,1, ,0,P02,94.0119998366667,6.4, ,1.93353287671233,9,9
171.974213,P02,9,100,61,9226.515625,554.525574,-135.949722,-.012614,.792472,27.7778,22.6,17.8,"{""type"":""M"",""msg"":""FADE0"",""time"":171.917,""dist"":4.61805}",1.82878099999999,19.628781,0,6,36.2,.15356,6,17.8,.003214,-.015299,-.012085,-.0135218947368421,.00101644931527662,.15356,.792472,.516752526315789,.200394411439976,1.15704,1, ,0,P02,94.0119998366667,6, ,1.93353287671233,9,9
173.189865,P02,9,100,62,9201.842773,531.460022,-138.309494,-.018148,.89118,27.777,7.3,5.2,"{""type"":""M"",""msg"":""FADE0"",""time"":173.16,""dist"":4.6526}",.709533999999991,5.90953399999999,0,10.8,8.2,.883644,8.2,5.2,.00236,-.018148,-.015788,-.017644375,.000950643081212472,.883644,.913981,.902487875,.0109320779679084,.8496,1, ,0,P02,94.0119998366667,8.2, ,1.93353287671233,9,9
175.519424,P02,9,100,63,9152.03418,490.13562,-141.692673,-.005534,.035486,27.7787,6.4,9.2,"{""type"":""M"",""msg"":""FADE0"",""time"":175.435,""dist"":4.71582}",1.82179199999999,8.22179199999999,0,6.3,4.3,.76881,4.3,6.4,.012614,-.018148,-.005534,-.0100120526315789,.00460194192673876,.035486,.76881,.370583210526316,.243357888601125,4.54104,1, ,0,P02,94.0119998366667,4.3, ,1.93353287671233,9,9
177.548935,P02,9,100,64,9107.09082,456.085663,-144.480179,-.013794,-.126119,27.7773,8.3,4.4,"{""type"":""M"",""msg"":""FADE0"",""time"":177.545,""dist"":4.77444}",1.525803,5.925803,0,15.1,19.9,-.023333,15.1,4.4,.003703,-.013794,-.010091,-.0126165625,.00106716402792635,-.126119,-.023333,-.058,.0310671238278237,1.33308,1, ,0,P02,94.0119998366667,15.1, ,1.93353287671233,9,9
180.193375,P02,9,100,65,9046.00293,415.273193,-148.005463,-.010254,-.683082,27.778,29.6,17.1,"{""type"":""M"",""msg"":""FADE0"",""time"":180.179,""dist"":4.84764}",2.14022900000001,19.240229,0,20.9,6.2,-.231834,6.2,17.1,.000488000000000001,-.010742,-.010254,-.0103500909090909,.000155937383370594,-.683082,-.231834,-.472423863636364,.140919903216346,.17568,1, ,0,P02,94.0119998366667,6.2, ,1.93353287671233,9,9
181.715805,P02,9,100,66,9009.818359,393.363831,-149.564056,-.007568,-.774243,27.7781,6.6,9.8,"{""type"":""M"",""msg"":""FADE0"",""time"":181.655,""dist"":4.88865}",1.012619,7.612619,0,10.6,18.8,-.75592,10.6,6.6,.001872,-.008586,-.006714,-.00748336363636364,.000844308151414787,-.796809,-.75592,-.782956454545455,.0131691964323085,.67392,1, ,0,P02,94.0119998366667,10.6, ,1.93353287671233,9,9
184.153168,P02,9,100,67,8950.875977,360.016632,-151.358231,-.006714,.61845,27.7775,.9,3.3,"{""type"":""M"",""msg"":""FADE0"",""time"":184.066,""dist"":4.95563}",1.93009999999998,2.83009999999998,0,6.2,10.4,-.69455,6.2,.9,.004028,-.008219,-.004191,-.0052592,.00103465593569223,-.69455,.61845,-.19678435,.422286814060162,1.45008,1, ,0,P02,94.0119998366667,6.2, ,1.93353287671233,9,9
188.719772,P02,9,100,71,8834.935547,308.761688,-157.59993,.004323,-.341399,27.7785,3.4,4.5,"{""type"":""M"",""msg"":""FADE0"",""time"":188.711,""dist"":5.08469}",.606231000000008,4.00623100000001,0,3.9,4.9,-.173867,3.9,3.4,.005737,.004161,.009898,.00528828571428571,.00211655039425679,-.341399,-.173867,-.271669714285714,.0609869123875888,2.06532,1, ,0,P02,94.0119998366667,3.9, ,1.93353287671233,9,9
190.041321,P02,9,100,72,8800.981445,294.780151,-158.380936,-.017456,.152587,27.7763,2.1,9.7,"{""type"":""M"",""msg"":""FADE0"",""time"":189.97,""dist"":5.11968}",.814835000000016,2.91483500000002,0,2.5,3.7,-.331432,2.5,2.1,.019287,-.017456,.001831,-.00998722222222222,.00639261307639094,-.331432,.152587,-.124060222222222,.169397249616676,6.94332,1, ,0,P02,94.0119998366667,2.5, ,1.93353287671233,9,9
190.955566,P02,9,100,73,8777.206055,285.848053,-161.375763,-.038466,.98337,27.7706,4.4,3.6,"{""type"":""M"",""msg"":""FADE0"",""time"":190.924,""dist"":5.14618}",.407118999999994,4.00711899999999,0,1.2,6.2,.622453,1.2,3.6,.01416,-.038745,-.024585,-.0344202,.00629857505313702,.622453,.98337,.8110118,.143265805601686,5.0976,1, ,0,P02,94.0119998366667,1.2, ,1.93353287671233,9,9
193.488007,P02,9,100,75,8709.443359,266.940125,-164.143936,.014414,-.193463,27.7796,3.5,4.8,"{""type"":""M"",""msg"":""FADE0"",""time"":193.401,""dist"":5.21502}",.808670000000006,4.30867000000001,0,6,7.3,.492167,6,3.5,.004516,.009898,.014414,.013135,.00174017096861199,-.193463,.492167,.101752888888889,.238787249706954,1.62576,1, ,0,P02,94.0119998366667,6, ,1.93353287671233,9,9
194.501389,P02,9,100,76,8682.430664,258.989349,-163.706436,-.014608,-.140413,27.7782,11,7,"{""type"":""M"",""msg"":""FADE0"",""time"":194.414,""dist"":5.24315}",.506927999999988,7.50692799999999,0,2.9,4.3,-.260524,2.9,7,.024302,-.014608,.009694,-.005639,.0096690586925512,-.260524,-.140413,-.2021245,.0459764055739463,8.74872,1, ,0,P02,94.0119998366667,2.9, ,1.93353287671233,9,9
14.514167,P03,9,100,2,9419.65918,4747.722168,-60.655952,.00469,.04036,27.6434,8.5,2.5,"{""type"":""M"",""msg"":""FADE0"",""time"":14.4481,""dist"":0.240818}",.611069000000001,3.111069,0,4.5,2.6,.965454,2.6,2.5,.009898,-.005046,.004852,.00132957142857143,.00348197988971518,.04036,.965454,.493242857142857,.334243483528813,3.56328,1, ,0,P03,99.1049998733333,2.6, ,1.70212837837838,9,9
15.930902,P03,9,100,3,9439.231445,4713.693359,-59.439785,.000651,-1.115927,27.7496,6.2,.1,"{""type"":""M"",""msg"":""FADE0"",""time"":15.8931,""dist"":0.280855}",.911089,1.011089,0,4.8,5.8,-.583777,4.8,.1,.014943,.000651,.015594,.0088054,.00585916554923424,-1.115927,-.583777,-.9083211,.180024072720814,5.37948,1,1,1,P03,99.1049998733333,4.8,.583777,1.70212837837838,9,9
18.866827,P03,9,100,5,9480.749023,4643.496582,-61.087132,-.017293,.751833,27.7762,8.7,7.1,"{""type"":""M"",""msg"":""FADE0"",""time"":18.7886,""dist"":0.361289}",.809616000000002,7.909616,0,3,11.4,.05303,3,7.1,.004191,-.018799,-.014608,-.0175374444444444,.00131251858187904,.05303,.751833,.430300333333333,.240843945728349,1.50876,1, ,0,P03,99.1049998733333,3, ,1.70212837837838,9,9
20.788807,P03,9,100,6,9504.918945,4595.885742,-64.450027,-.005371,.842464,27.7798,12.5,23.5,"{""type"":""M"",""msg"":""FADE0"",""time"":20.7379,""dist"":0.415454}",1.416174,13.916174,0,4.8,3.7,.989635,3.7,12.5,.024167,-.029538,-.005371,-.0116880666666667,.00753094749746164,.842464,1.013863,.948216133333333,.0593955489588556,8.70012,1, ,0,P03,99.1049998733333,3.7, ,1.70212837837838,9,9
23.010592,P03,9,100,7,9530.860352,4539.865723,-65.66925,-.002686,.679378,27.778,3.1,7.3,"{""type"":""M"",""msg"":""FADE0"",""time"":23.0036,""dist"":0.478411}",1.715376,4.815376,0,16.6,11.9,.76809,11.9,3.1,.005209,-.007406,-.002197,-.00376405555555556,.00188028635091518,.649277,.76809,.685122222222222,.0384786082794607,1.87524,1, ,0,P03,99.1049998733333,11.9, ,1.70212837837838,9,9
25.242861,P03,9,100,8,9555.017578,4482.754395,-69.462593,-.017456,.353359,27.7769,3.8,2.3,"{""type"":""M"",""msg"":""FADE0"",""time"":25.1625,""dist"":0.538395},{""type"":""M"",""msg"":""FADE0"",""time"":25.2287,""dist"":0.540235}",1.72654,4.02654,0,11.4,9,.758667,9,2.3,.00826,-.019002,-.010742,-.0165586111111111,.00269444695054125,.353359,.817836,.700071444444444,.144123911226834,2.9736,1, ,0,P03,99.1049998733333,9, ,1.70212837837838,9,9
26.759363,P03,9,100,9,9569.364258,4443.133789,-70.185387,-.00118,-.950935,27.7792,14.2,.6,"{""type"":""M"",""msg"":""FADE0"",""time"":26.696,""dist"":0.581006}",1.011209,1.611209,0,6.4,2.1,-.125265,2.1,.6,.008677,-.002848,.005829,.00102472727272727,.00281886293000951,-.950935,-.125265,-.572937363636364,.272762104257638,3.12372,1, ,0,P03,99.1049998733333,2.1, ,1.70212837837838,9,9
30.19718,P03,9,100,11,9602.479492,4353.538086,-70.791435,-.012451,-.364186,27.7773,7.4,4.7,"{""type"":""M"",""msg"":""FADE0"",""time"":30.1705,""dist"":0.67755}",1.516066,6.216066,0,4.9,6.9,-1.0416,4.9,4.7,.012777,-.012451,.000326,-.00803875,.00495180732662328,-1.0416,-.364186,-.6744496875,.224252619878778,4.59972,1, ,0,P03,99.1049998733333,4.9, ,1.70212837837838,9,9
31.930996,P03,9,100,12,9617.62793,4307.807129,-72.197906,-.002848,-.227908,27.7784,8.1,12.4,"{""type"":""M"",""msg"":""FADE0"",""time"":31.8841,""dist"":0.725165}",1.225397,9.325397,0,8.5,5.1,-.289941,5.1,8.1,.006551,-.009399,-.002848,-.00417230769230769,.00216126808396581,-.289941,-.227908,-.268056384615385,.0195263862057579,2.35836,1, ,0,P03,99.1049998733333,5.1, ,1.70212837837838,9,9
34.665356,P03,9,100,13,9640.075195,4235.224609,-73.625656,-.006226,.318823,27.7777,18.5,14.5,"{""type"":""M"",""msg"":""FADE0"",""time"":34.5931,""dist"":0.800437}",2.231545,16.731545,0,9.4,16.2,-.158059,9.4,14.5,.002849,-.006226,-.003377,-.00428669565217391,.00103870393168964,-.158059,.318823,.0697493043478261,.151010478992635,1.02564,1, ,0,P03,99.1049998733333,9.4, ,1.70212837837838,9,9
37.508869,P03,9,100,14,9661.160156,4159.083008,-75.180496,-.003011,.760347,27.7779,2.6,9.6,"{""type"":""M"",""msg"":""FADE0"",""time"":37.4801,""dist"":0.880655}",2.33387,4.93387,0,12.1,9.1,.399173,9.1,2.6,.005046,-.007894,-.002848,-.00375345833333333,.00149162190625905,.399173,.760347,.551013583333333,.108497150788844,1.81656,1, ,0,P03,99.1049998733333,9.1, ,1.70212837837838,9,9
39.330227,P03,9,100,15,9673.370117,4109.974609,-77.330124,-.009074,.838052,27.7775,7.3,5,"{""type"":""M"",""msg"":""FADE0"",""time"":39.236,""dist"":0.929445}",1.314942,6.314942,0,10.5,8.3,.888043,8.3,5,.003174,-.012248,-.009074,-.0113322857142857,.00122869113779172,.838052,.963813,.923404,.0387044226910331,1.14264,1, ,0,P03,99.1049998733333,8.3, ,1.70212837837838,9,9
